acc,loss,val_acc,val_loss
2.0205905763375553,1.9533537864437105,0.41355888136511521,0.4054453715967638
1.8495901757384132,1.8733049845830707,0.4391199077226004,0.44665128334319004
1.8108753433806901,1.8950475768107411,0.44170363509706723,0.45741283911794411
1.7964830875350237,1.8725598065276123,0.4360161848608039,0.45978127513670303
1.7784141324802474,1.8557002012078652,0.45265603928144926,0.46532252167439253
1.7846633974039814,1.8585551615591531,0.44098864137118093,0.46277533576589941
1.7758516026570677,1.8238244905960579,0.45335478313450894,0.46511939680086128
1.7696031803334209,1.8280829694010388,0.45228229253672031,0.46656564589695559
1.7725484031418923,1.9146070432383242,0.42568127531208683,0.4649568969024237
2.2776571070813665,3.099470085255374,0.16716228732683802,0.36355696027696038
2.9986159508334285,3.1298601348325072,0.13105510327220496,0.17589801506386166
3.0717899839736496,3.113994999127458,0.13801004241043391,0.15510615305871486
3.1058742352267013,3.2155643729428705,0.14758120865667565,0.14540490912241608
3.1149431244293742,3.322720031820106,0.12247517834049451,0.1422686610822079
3.1242526462783857,3.496890210696999,0.15248866573289202,0.13937616288989818
3.1265062416202372,3.2357043506253049,0.15175742211626075,0.13833210104267898
3.1364883272389266,3.4537164467036869,0.095224166791446296,0.1373042891848798
3.1372437415897885,3.3081949139871827,0.1214026877218817,0.13594335253588896
3.1271744902648817,3.2281873672597676,0.091291701198946307,0.13908772557017152
3.1286993690265299,3.1865529692241386,0.11147402459768403,0.13898616313370857
3.1312293839559064,3.2039178932671404,0.11959895350891465,0.13874647578351318
3.1474662761781524,3.3752141779544078,0.093940428024160513,0.13516335302302543
3.1505656522308114,3.2449536148043023,0.11322900923696771,0.136126164921268
3.1487562733617378,3.3074292053002661,0.11634898194471298,0.13578897763194953
3.1493840432342752,3.2353928434067925,0.12361266838600375,0.1363374147891763
3.1496841838325604,3.3378950334404611,0.11826646516976155,0.13559804025128538
3.150928995766328,3.2221130931684834,0.097466647166716214,0.13506179058638088
3.1507862736243797,3.318094183210452,0.08887047237416526,0.13545179034275212
3.1534509039467959,3.2686350099944237,0.11316400982217838,0.13501710311443163
