acc,loss,val_acc,val_loss
0.38111466613303285,2.171395658540186,0.43737084437902474,1.9838590900274684
0.4780610718606875,1.7805109913420096,0.4783743610248708,1.8498848811955084
0.5088870559584602,1.6584949848089579,0.4878729652332887,1.8178286973160243
0.5294165632082714,1.5857238367329962,0.49320233477681946,1.8011541949161067
0.5390151274747849,1.5398668729896654,0.5005256861185736,1.7902343720775724
0.5493750509733407,1.5027936226831364,0.499655584969315,1.802519912842121
0.5560278802625793,1.4726021866720216,0.49903926332408444,1.8078722597158219
0.5620462434794202,1.4496209677863392,0.49983685603559447,1.8113910235915396
0.5678470755362683,1.4306596462782066,0.5038973280719508,1.820042673721102
0.5714635317738707,1.4144532082201402,0.5056375303726288,1.8172044743655906
0.5757144540314669,1.3985917542253437,0.49965558497579776,1.829337784517314
0.5785786149003241,1.3892276871547864,0.5046949207964263,1.8353961279120572
0.5821860072811119,1.37683709949064,0.5052024797958387,1.838972732365851
0.5835365134878638,1.3689543328866822,0.505818801447552,1.8489400608710813
0.5861740793369425,1.3558468535522363,0.503353514857986,1.867298938225132
0.5886938157586646,1.35065133099948,0.5052387340147129,1.8564861267129813
0.5917120612122844,1.3421163079492893,0.5041873618477956,1.8930172370661984
0.5906153413593974,1.3466083141164105,0.4863865424452823,2.072266373412887
0.3404544589423964,5.347702213961717,0.21023819019339116,7.048581933593169
0.29247070125702873,4.553275216710466,0.4045245259923516,3.1530689553284765
0.4543229794658713,2.8344418245434198,0.4601384911136363,2.5961695113287693
0.4953366748532189,2.4829898120185088,0.4810934271206258,2.2780530344250107
0.5474172701803564,1.737520765359921,0.49494253708398034,1.9232979640394359
0.5728774846036646,1.4472482966463047,0.5038248196471676,1.8623970347872172
0.5811799254879998,1.3844843860170826,0.5027371932127553,1.8671789586023255
0.5861196965531572,1.365776558794707,0.5045861581484471,1.863899475806507
0.5860743775759436,1.3596833500898728,0.5070151905234607,1.8649909900831518
0.5905609585988425,1.3435782430559409,0.5028459558477689,1.8690815317757399
0.5921108684161926,1.3349557584334042,0.5042961244298666,1.8937748574849265
0.5942499252117639,1.327194638903534,0.5032447522164896,1.8860149621332511
