acc,loss,val_acc,val_loss
0.501969849253762,1.7196554770610013,0.5418490058885195,1.651672181379017
0.5841923905213103,1.4183003814523372,0.5638101145110113,1.5827664133422443
0.6000861450087143,1.3571794031893532,0.5723441645667181,1.5665909958832154
0.6091141421450871,1.3255255513461648,0.5743542032746629,1.5610708076308186
0.6147193108453908,1.3045684290301944,0.5790749227533186,1.5572517996341624
0.6194687724401005,1.2886201244917004,0.5813606239125918,1.5666108475140244
0.6227738693453644,1.2755447034644123,0.5831524298489645,1.5536882820198186
0.6257918162232924,1.265732182660209,0.5814754832724465,1.559737558733903
0.6273539124257429,1.257869445037431,0.5819234347531166,1.545031333771213
0.629131371147583,1.251206754047068,0.583382148560801,1.5506024726131664
0.6304407753109161,1.2467031387067578,0.588608249195433,1.5477138150109784
0.6307853553454309,1.2424042516278433,0.588206241459047,1.5487973534406254
0.6330911701343425,1.2382673134252653,0.5874826275215717,1.5549658180787926
0.633771715727626,1.234009917450225,0.588447446103617,1.5460306315884693
0.6353022254189398,1.2300193870507463,0.5899635895811306,1.5501222409142024
0.6359684135015287,1.2293337845305958,0.5875515431371422,1.5729881386213422
0.6358535534861443,1.2280721142690814,0.589653469323044,1.5659310173167078
0.6364249820514112,1.2258464796363409,0.5887460804234933,1.5584367931367675
0.636344580039307,1.2326895311373391,0.590962865969592,1.565767869988446
0.6366346015851445,1.2257531279894576,0.5896419833875719,1.5776556238155357
0.6362124910241652,1.227630426384268,0.586827929202063,1.6014609095704204
0.6364766690657452,1.2255210814677975,0.5904574848115619,1.57540788457506
0.6373754486691926,1.2288785955561894,0.5874711415852438,1.5928543318725943
0.6336941852158808,1.257582113949241,0.5854266450748196,1.6428367615282833
0.6370911701343424,1.2348295506575258,0.5857941950075278,1.6163584704610683
0.6368872936160463,1.2330078208735755,0.5884704179721649,1.5953146523619723
0.635626704959842,1.2522905892627494,0.5800052835292901,1.7025523259558872
0.6355089734362255,1.2524674702019292,0.5845996577153576,1.6379433079051107
0.6355807609462258,1.2397484147837927,0.585851624687284,1.6119270497339575
0.6340732232649722,1.257493927311401,0.582049780045705,1.6268573786475917
