acc,loss,val_acc,val_loss
0.3509388431634652,2.233716487438977,0.38413038887798456,2.0672021194720775
0.4255750465160802,1.9432841859525987,0.40595394790537725,2.045894041375837
0.445798158876635,1.8571549880072333,0.44464485936280773,1.8574258553512801
0.4574615890874754,1.8081125506537103,0.4573684980159566,1.8184449248272914
0.4659318962925648,1.780663002592779,0.4549472692331872,1.839681811989701
0.47280157949925494,1.7544554732680904,0.45611725897785826,1.821317797480922
0.4772500142192254,1.738339184166939,0.4615772111911692,1.8146475991711657
0.4820396987261569,1.7200903798710614,0.4632346967031839,1.7949395764065637
0.4867115708052682,1.702897506697502,0.46947464212012724,1.7764604664086756
0.49039625600246106,1.692754875758656,0.47275711339850357,1.7637703159058875
0.4926671920839735,1.6810361479622662,0.45860348720980115,1.8322800478825756
0.49550687780820135,1.6677077136023888,0.47623458299001614,1.7591000084358714
0.49740000162548326,1.6605774642782358,0.4762670826862723,1.7580891727953707
0.5003290622953046,1.6476686253370187,0.4785095630316377,1.7552353446252977
0.503379997887017,1.6392352077026235,0.48213328129407707,1.7395932119419066
0.5044443722222673,1.6334937835548058,0.4775020718486384,1.7440434764162585
0.506804683247073,1.623415570988741,0.47605583453469363,1.7638199117511875
0.5087628070232456,1.6191262227643144,0.47914330751785217,1.7650052221594026
0.5089131194283317,1.6173469196003074,0.48682949026375316,1.728340891134801
0.5110662430838402,1.6101393771630481,0.46242220376600546,1.8236885317204228
0.5125490546558723,1.6070068367851966,0.47633208211752726,1.768790642784632
0.5135281165449271,1.6007382369238452,0.47798956756803795,1.7791000152579926
0.5136703039555758,1.600505475426388,0.48575699961802044,1.7421058388859274
0.5149784281387245,1.5953776853907098,0.48660199225436074,1.7447541725236673
0.5138490538443413,1.5985705628680578,0.48115828987174364,1.7463476356662466
0.5157299901697248,1.5945039451796896,0.4847495084335683,1.7513941140458384
0.5180659262083118,1.5847573249204476,0.485773249490847,1.7558676037902836
0.5136256164849583,1.6014295981389182,0.4825070280237932,1.7404393408380976
0.5178384263519521,1.581542745449906,0.4777620695886711,1.7915214795190235
0.5198737375793983,1.577651574674873,0.48325452148322545,1.749305217380645
