acc,loss,val_acc,val_loss
0.47623391371402635,1.7798647217302155,0.5272166374008564,1.569939214545015
0.5444751461997067,1.5155814878972647,0.5511302590256048,1.4983153322416254
0.560131269962105,1.4572144759683514,0.5554598159558227,1.4841277713160852
0.5674287735509316,1.4266053583167617,0.5633104622151635,1.4589822758874273
0.5728088208278505,1.4129268899596632,0.5646295409710836,1.455118266941163
0.5764495943046348,1.3991142337302498,0.5659911706963598,1.4582095445201064
0.5755959140297597,1.3995381265280205,0.5714057762942019,1.4420961555486842
0.5789281924623227,1.3880000884402077,0.5647997446836521,1.4446294969792353
0.5798456992904351,1.3840645459986942,0.5700973352455889,1.4379930553756606
0.5818003877416085,1.3774359713761823,0.569948407013577,1.4412132240065831
0.5860448541213283,1.3667726660243098,0.5740332961069777,1.4288478267255613
0.5860395352384705,1.366875372210727,0.5696931014447243,1.4438707727237265
0.5793244490286782,1.412461406998143,0.43908302751121847,4.06385557207045
0.5464963206643302,1.5610654602136531,0.539513855642806,1.5808372575852105
0.5542991178632495,1.4993478742112265,0.5378862826413698,1.5567239817136982
0.46259098609584853,2.7942660110516515,0.3728418701170962,2.778106336795005
0.3483600562766054,2.713583725359593,0.3358332003645362,2.559943351803432
0.2874721756092571,3.2370396548058924,0.2606776235252738,3.3586313146789317
0.23907036612796928,4.153625609516044,0.21624381681968097,4.7433645496938555
0.19159138234877482,6.333233218519608,0.19791500452214572,6.414720304328947
0.20698156210302468,5.853925230161837,0.2180628689975981,5.478903664959776
0.2133456022162752,5.402635231477988,0.2120844635944228,5.488877183818721
0.21866182294090786,5.007853427674163,0.22419020264277173,4.828850499709029
0.21897829630925722,4.855947087170255,0.20830806872196816,4.539308569064946
0.21623109470508298,4.50667985566337,0.2123397691629585,4.100355423605763
0.214183325844083,4.45034582338531,0.20472315302536048,4.969189891791852
0.2140423755180206,4.7955010733824155,0.23193447157288033,4.46016998197175
0.21523912355468897,4.90619178580172,0.19661720121381104,4.989869993335738
0.21495456346731742,4.933000703519283,0.2259135152404533,4.394067793885138
0.22474928128493096,4.7288513293704595,0.21710547311487594,4.304742357993493
